year,month,state,locality,lat,lon,individualCount,dataSource
1990,3,Victoria,,-38.20167,144.90533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25033,144.98367,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03817,145.01167,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.00583,145.05683,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.2575,145.01,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.11167,144.56417,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17783,144.73367,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17333,144.78317,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.16917,144.75983,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05833,144.793,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25333,145.00667,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17333,144.78317,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.9315,144.90667,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05833,144.79467,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17783,144.73367,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25033,144.98367,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17333,144.78317,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03667,144.87317,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.11067,144.564,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.01167,145.04333,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.02317,144.74517,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.0365,144.755,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25333,145.00667,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,4,Victoria,,-38.027,145.075,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.24667,144.9935,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25033,144.98367,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.24667,144.9935,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.1755,144.74533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25417,145.00333,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17617,144.76233,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.1755,144.7825,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.995,144.7235,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.11167,144.56417,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.169,144.74733,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25333,145.00667,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.11167,144.56417,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.1755,144.7825,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.97333,144.90183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.1125,144.38583,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.20167,144.90533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05,144.87083,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,4,Victoria,,-38.027,145.075,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.1755,144.74533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.2575,145.01,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.07433,144.92867,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05833,144.79467,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.20167,144.90533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17333,144.78317,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.0365,144.755,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.0365,144.755,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17567,144.73183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.01167,145.04333,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05,144.87083,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.20167,144.9075,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.97333,144.90183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05833,144.79467,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.106,144.4,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.00583,145.05683,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05833,144.79467,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.07433,144.92867,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.00583,145.05683,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05833,144.793,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.97333,144.90183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.97333,144.90183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.01667,145.04867,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.01667,145.04867,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17783,144.73367,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.97,144.9,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.9285,144.90833,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05,144.87083,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.08567,144.92833,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.08567,144.92833,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03667,144.87317,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03817,145.01167,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.01667,145.04867,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.25567,145.01033,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.0365,144.755,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.20167,144.9075,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17567,144.73183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.1755,144.74533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17783,144.73367,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.88583,144.94033,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.24667,144.9935,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03567,145.01183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.88583,144.94033,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03583,144.77333,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03667,144.87317,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.03817,145.01167,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.20167,144.9075,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.01167,145.04333,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17617,144.76233,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.106,144.4,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.24667,144.9935,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17567,144.73183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.88583,144.94033,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-37.97,144.9,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.11067,144.564,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.20167,144.9075,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.20167,144.90533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.02317,144.74517,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.01667,145.04867,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.05833,144.793,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.17567,144.73183,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.1755,144.74533,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.11067,144.564,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.07433,144.92867,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
1990,3,Victoria,,-38.00583,145.05683,1,Port Phillip Bay Environmental Study Data 1992-1996 - trawl records
2020,12,Western Australia,,-33.5,115.5,1,Earth Guardians Weekly Feed
2019,12,South Australia,,-34.99449,137.75948,1,Earth Guardians Weekly Feed
2021,4,Western Australia,,-31.9,115.7,1,Earth Guardians Weekly Feed
2025,9,Western Australia,,-25.9,113.5,1,Earth Guardians Weekly Feed
2021,7,South Australia,,-34.7,135.9,1,Earth Guardians Weekly Feed
2020,4,South Australia,,-34.980569,138.510487,1,Earth Guardians Weekly Feed
2020,3,South Australia,,-35.149319,138.466025,1,Earth Guardians Weekly Feed
2020,11,Victoria,,-38.426121,144.17904,1,Earth Guardians Weekly Feed
2020,2,South Australia,,-33.226915,134.659584,1,Earth Guardians Weekly Feed
2019,9,South Australia,,-34.994042,137.398851,1,Earth Guardians Weekly Feed
2019,7,Western Australia,,-22.21541,114.105037,1,Earth Guardians Weekly Feed
2021,1,Western Australia,,-33.5,115.5,1,Earth Guardians Weekly Feed
2021,1,Western Australia,,-33.5,115.5,1,Earth Guardians Weekly Feed
2022,1,Western Australia,,-34.9,118.3,1,Earth Guardians Weekly Feed
2022,3,Western Australia,,-33.6,115.3,1,Earth Guardians Weekly Feed
2025,5,South Australia,,-34.9,137.0,1,Earth Guardians Weekly Feed
2020,8,New South Wales,,-33.596052,151.306154,1,Earth Guardians Weekly Feed
2019,8,Western Australia,,-33.645017,115.255863,1,Earth Guardians Weekly Feed
2021,11,South Australia,"Fowlers Bay, east of township, 30 - 45 m depth",-31.95855,132.58498,1,BRUVS - Bush Blitz Great Australian Bight Fish Data
2021,11,South Australia,"Scotts Bay, west of township, 6 - 15 m depth",-32.008269,132.393583,1,BRUVS - Bush Blitz Great Australian Bight Fish Data
2021,11,South Australia,"Wandilla Bay, 10 - 15 m depth",-32.029277,132.272542,1,BRUVS - Bush Blitz Great Australian Bight Fish Data
,,South Australia,Coast,-36.0,134.0,1,"NMNH Extant Specimen Records (USNM, US)"
,,South Australia,,-36.0,134.0,1,"NMNH Extant Specimen Records (USNM, US)"
,,South Australia,,-36.0,134.0,1,"NMNH Extant Specimen Records (USNM, US)"
1885,9,South Australia,,-35.0,138.0,1,"NMNH Extant Specimen Records (USNM, US)"
,,Victoria,"Port Phillip Bay, Queenscliff",-38.27,144.67,1,"NMNH Extant Specimen Records (USNM, US)"
,,South Australia,,-35.0,138.0,1,"NMNH Extant Specimen Records (USNM, US)"
2012,8,Tasmania,Flinders Commonwealth Marine Reserve,-40.5075,148.6295,1,"Flinders and Tasman Fracture Australian Marine Parks Pilot Survey- Shelf Baited Underwater Video (BRUV) component, Australia  (2012-2015)"
2012,8,Tasmania,Flinders Commonwealth Marine Reserve,-40.6525,148.6138,1,"Flinders and Tasman Fracture Australian Marine Parks Pilot Survey- Shelf Baited Underwater Video (BRUV) component, Australia  (2012-2015)"
2012,8,,Na,-40.45881,148.6274,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.45881,148.6274,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.65628,148.61352,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.8431,148.60719,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.4581,148.62696,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.50813,148.62379,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.6526,148.61393,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.46544,148.63009,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.45881,148.6274,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.65599,148.62212,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.50752,148.62958,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.50869,148.61561,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.50869,148.61561,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.74137,148.62787,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.51542,148.6288,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.45771,148.62738,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.4581,148.62696,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2012,8,,Na,-40.81023,148.59092,1,"Flinders Australian Marine Park BRUVs, Australia (2012)"
2018,9,,7,-39.3711,147.154,1,"BRUV data from the Beagle Australian Marine Park, Bass Strait, Australia (2018)"
2018,9,,4,-39.3517,147.129,1,"BRUV data from the Beagle Australian Marine Park, Bass Strait, Australia (2018)"
2018,9,,4,-39.3517,147.129,1,"BRUV data from the Beagle Australian Marine Park, Bass Strait, Australia (2018)"
2021,6,,26,-43.6196,147.22143,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,20,-43.65769,147.25522,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,1,-43.67482,147.09524,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,15,-43.61728,147.23103,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,15,-43.62148,147.23711,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,4,-43.66776,147.29066,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,19,-43.65852,147.27748,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,17,-43.69472,147.01607,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,20,-43.65769,147.25522,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,175,-43.68735,147.03807,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,17,-43.69472,147.01607,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,4,-43.66776,147.29066,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,16,-43.7556,147.02611,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,9,-43.61,147.22361,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,12,-43.6532,147.26046,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.61556,147.22574,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,9,-43.61157,147.22629,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,25,-44.01334,147.14699,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,12,-43.6532,147.26046,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,15,-43.61728,147.23103,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,19,-43.65637,147.27541,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,18,-43.61001,147.22071,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,17,-43.69472,147.01607,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,17,-43.69472,147.01607,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,10,-43.6238,147.23105,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,5,-43.69903,147.28552,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,20,-43.65769,147.25522,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,6,-43.63774,147.25777,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,17,-43.69472,147.01607,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,26,-43.61546,147.21831,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,15,-43.62148,147.23711,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,15,-43.61728,147.23103,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,5,-43.69903,147.28552,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,14,-43.8316,147.35413,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,15,-43.61919,147.23394,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,17,-43.69472,147.01607,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,2,-43.6171,147.22575,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,11,-43.65453,147.29165,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,15,-43.61919,147.23394,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,6,-43.64034,147.25506,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,17,-43.69894,147.00947,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,6,,6,-43.63863,147.2611,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,7,,2,-43.61594,147.2297,1,"Fish monitoring of the shelf region of the Huon Australian Marine Park, Tasmania, Australia (2021)"
2021,9,,9,-42.19414,148.54679,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,9,,3,-42.20198,148.48696,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,28,-41.86953,148.54834,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,9,,4,-41.72818,148.49923,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,9,,9,-42.19414,148.54679,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,28,-41.86953,148.54834,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,15,-41.6591,148.53752,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,9,,9,-42.18998,148.54815,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,15,-41.6591,148.53752,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,27,-41.68234,148.4112,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,29,-41.89579,148.5104,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,9,,4,-41.72818,148.49923,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,29,-41.89579,148.5104,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,9,,3,-42.20502,148.48649,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,8,,27,-41.68234,148.4112,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
2021,9,,9,-42.18998,148.54815,1,"Stereo BRUV sampling of Freycinet  Australian Marine Park and nearby Trap reef and Governor Island Marine Reserve, Tasmania, Australia (2016 and 2021)"
1991,2,Tasmania,,-40.405,144.967,1,Australian Institute of Marine Science - Bioresources Library
1989,1,South Australia,,-35.572,137.50301,1,Australian Institute of Marine Science - Bioresources Library
1979,7,,,-19.78,116.41,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,7,,,-19.86,118.01,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,8,,,-19.65,116.26,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,8,,,-19.61,116.35,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,7,,,-19.6,116.46,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,7,,,-19.78,116.48,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,8,,,-19.53,116.38,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,8,,,-19.53,116.65,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,7,,,-19.78,116.41,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,7,,,-19.73,118.06,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,8,,,-19.51,116.53,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
1979,7,,,-19.78,116.48,1,"Foreign vessel commercial trawl records from the North West Shelf, Australia (1979-1985)"
2023,3,Victoria,St Leonards Reef,-38.17019,144.72165,1,"Fish and invertebrate communities show greater day and night partitioning on tropical than temperate reefs from visual census surveys, Australia (2020-2023)"
2022,3,Tasmania,Waubs Bay Inner,-41.86969,148.30285,1,"Fish and invertebrate communities show greater day and night partitioning on tropical than temperate reefs from visual census surveys, Australia (2020-2023)"
2023,4,Tasmania,Primrose Sands,-42.89809,147.66899,1,"Fish and invertebrate communities show greater day and night partitioning on tropical than temperate reefs from visual census surveys, Australia (2020-2023)"
